mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	1	2	2	1.5	1/2	1/2	Chord	4/4	3	2	3/8	1/4	3/2	27								5
1	1	7/2	7/2	0.25	7/8	7/8	Chord	4/4	3	2	1/16	1/16	1	28								5
1	1	15/4	15/4	0.25	15/16	15/16	Chord	4/4	3	2	1/16	1/16	1	29								5
2	2	4	4	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	30	nicht							
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	31	von							
2	2	6	6	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	32	mir,							
2	2	4	4	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	33								
2	2	9/2	9/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	34								
2	2	19/4	19/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	35								
2	2	5	5	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	36								
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	37								
2	2	6	6	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	38								
2	2	4	4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	39								
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	40								
2	2	5	5	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	41								
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	42								
2	2	6	6	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	43								
2	2	4	4	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	44								
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	45								
2	2	5	5	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	46								
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	47								
2	2	6	6	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	48								
2	2	4	4	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	49								
2	2	9/2	9/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	50								
2	2	5	5	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	51								
2	2	11/2	11/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	52								
2	2	6	6	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	53								
3	3	8	8	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	54	geh'							
3	3	9	9	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	55	ihm							
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	56	e-							
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	57	-wig							
3	3	8	8	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	58								
3	3	9	9	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	59								
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	60								
3	3	10	10	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	61								
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	62								
3	3	11	11	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	63								
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	64								
3	3	8	8	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	65								
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	66								
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	67								
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	68								
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	69								
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	70								
3	3	8	8	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	71								
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	72								
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	73								
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	74								
3	3	10	10	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	75								
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	76								
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	77								
3	3	11	11	0.0	3/4	3/4	StaffText	4/4	2	3	0					Cont.						
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	3	1/8	1/8	1	78								
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	3	1/8	1/8	1	79								
3	3	8	8	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	80								
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	81								
3	3	9	9	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	82								
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	83								
3	3	10	10	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	84								
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	85								
3	3	11	11	0.0	3/4	3/4	StaffText	4/4	3	3	0					Cont.						
3	3	11	11	0.5	3/4	3/4	Chord	4/4	3	3	1/8	1/8	1	86								
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	3	3	1/8	1/8	1	87								
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	88	an							
4	4	13	13	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	89	der							
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	90								
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	91	Sei-							
4	4	12	12	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	92								
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	93								
4	4	14	14	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	94								6
4	4	15	15	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	95								
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	96								
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	97								
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	98								7
4	4	15	15	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	99								7
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	100								
4	4	12	12	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	101								
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	102								
4	4	13	13	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	103								
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	104								
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	105								8
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	106								8
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	107								
4	4	12	12	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	108								
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	109								
4	4	13	13	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	110								
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	111								
4	4	14	14	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	112								9
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	113								9
4	4	15	15	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	114								
5	5	16	16	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	115	-ten;							
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	116	Chri-							
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	117	-stus							
5	5	16	16	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	118								
5	5	18	18	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	119								
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	120								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	121								
5	5	16	16	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	122								
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	123								
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	124								
5	5	16	16	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	125								
5	5	18	18	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	126								
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	127								
5	5	19	19	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	128								
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	129								
5	5	16	16	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	130								
5	5	18	18	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	131								
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	132								
5	5	19	19	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	133								
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	134								
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	135	lässt							
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	136	mich							
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	137	für							
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	138	und							
6	6	20	20	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	139								
6	6	21	21	1.5	1/4	1/4	Chord	4/4	1	2	3/8	1/4	3/2	140								
6	6	45/2	45/2	1.0	5/8	5/8	Chord	4/4	1	2	1/4	1/4	1	141								
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	142								
6	6	20	20	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	143								
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	144								
6	6	21	21	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	145								10
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	146								
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	147								
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	148								
6	6	20	20	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	149								
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	150								
6	6	21	21	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	151								
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	152								
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	153								
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	154								
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	155								
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	156								
6	6	20	20	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	157								
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	158								
6	6	21	21	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	159								
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	160								
6	6	22	22	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	161								
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	162								
6	6	23	23	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	163								
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	164								
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	165	für							
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	166	zu							
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	167	dem							
7	7	24	24	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	168								
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	169								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	170								
7	7	24	24	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	171								
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	172								
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	173								
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	174								
7	7	24	24	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	175								
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	176								
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	177								
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	178								
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	179								
7	7	24	24	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	180								
7	7	26	26	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	181								
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	182								
7	7	27	27	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	183								
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	184								
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	185	Le-							
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	186	-bens-							
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	187	-bäch-							
8	8	31	31	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	188	-lein							
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	189								
8	8	28	28	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	190								
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	191								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	192								
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	193								
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	194								
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	195								
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	196								
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	197								
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	198								
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	199								
8	8	28	28	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	200								
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	201								
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	202								
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	203								
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	204								
8	8	31	31	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	205								
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	206								
8	8	28	28	0.5	0	0	Chord	4/4	2	3	1/8	1/8	1	207								
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	3	1/8	1/8	1	208								
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	3	1/8	1/8	1	209								
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	3	1/8	1/8	1	210								
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	3	1/8	1/8	1	211								
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	3	1/8	1/8	1	212								
8	8	31	31	0.5	3/4	3/4	Chord	4/4	2	3	1/8	1/8	1	213								
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	3	1/8	1/8	1	214								
8	8	28	28	0.5	0	0	Chord	4/4	3	3	1/8	1/8	1	215								
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	3	3	1/8	1/8	1	216								
8	8	29	29	0.5	1/4	1/4	Chord	4/4	3	3	1/8	1/8	1	217								
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	3	3	1/8	1/8	1	218								
8	8	30	30	0.5	1/2	1/2	Chord	4/4	3	3	1/8	1/8	1	219								
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	3	3	1/8	1/8	1	220								
8	8	31	31	0.5	3/4	3/4	Chord	4/4	3	3	1/8	1/8	1	221								
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	3	3	1/8	1/8	1	222								
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	223	lei-							
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	224	-ten.							
9	9	32	32	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	225								11
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	226								
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	227								
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	228								12
9	9	65/2	65/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	229								12
9	9	67/2	67/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	230								12
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	231								
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	232								
9	9	32	32	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	233								13
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	234								13
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	235								
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	236								
9	9	32	32	0.5	0	0	Chord	4/4	2	3	1/8	1/8	1	237								
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	3	1/8	1/8	1	238								
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	3	1/4	1/4	1	239								
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	3	1/2	1/2	1	240								
9	9	32	32	0.5	0	0	Chord	4/4	3	3	1/8	1/8	1	241								
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	3	1/8	1/8	1	242								
9	9	33	33	1.0	1/4	1/4	Chord	4/4	3	3	1/4	1/4	1	243								
9	9	34	34	2.0	1/2	1/2	Chord	4/4	3	3	1/2	1/2	1	244								
10	10	36	36	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	245	Se-							
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	246	-lig,							
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	247	wer							
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	248	mit							
10	10	36	36	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	249								
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	250								
10	10	38	38	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	251								
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	252								
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	253								
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	254								
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	255								
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	256								
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	257								
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	258								14
10	10	36	36	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	259								
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	260								
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	261								
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	262								
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	263								
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	264								
10	10	39	39	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	265								
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	266								
10	10	36	36	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	267								
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	268								
10	10	37	37	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	269								
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	270								
10	10	38	38	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	271								
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	272								
10	10	39	39	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	273								
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	274								
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	275	mir							
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	276	so							
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	277	spricht:							
11	11	40	40	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	278								
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	279								
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	280								
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	281								
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	282								
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	283								
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	284								
11	11	40	40	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	285								
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	286								
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	287								
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	288								
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	3	1/8	1/8	1	289								
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	3	1/8	1/8	1	290								
11	11	40	40	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	291								
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	292								
